season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob,ints_total
2026,TB-WR2-ChrisGodwinJr.,Chris Godwin Jr.,TB,WR,17,0.0,0.0,517.351,43.843,0.0,0.0,3.515,0.97,0.0
2026,TB-TE2-PayneDurham,Payne Durham,TB,TE,17,0.0,0.0,517.351,43.843,0.0,0.0,3.867,0.979,0.0
2026,NYG-WR2-DariusSlayton,Darius Slayton,NYG,WR,17,0.0,0.0,505.792,42.864,0.0,0.0,3.533,0.971,0.0
2026,NYG-TE2-TheoJohnson,Theo Johnson,NYG,TE,17,0.0,0.0,505.792,42.864,0.0,0.0,3.886,0.979,0.0
2026,BUF-TE2-DawsonKnox,Dawson Knox,BUF,TE,17,0.0,0.0,504.712,42.772,0.0,0.0,3.826,0.978,0.0
2026,BUF-WR2-KhalilShakir,Khalil Shakir,BUF,WR,17,0.0,0.0,504.712,42.772,0.0,0.0,3.478,0.969,0.0
2026,PIT-TE2-DarnellWashington,Darnell Washington,PIT,TE,17,0.0,0.0,504.016,42.713,0.0,0.0,3.747,0.976,0.0
2026,PIT-WR2-MichaelPittmanJr.,Michael Pittman Jr.,PIT,WR,17,0.0,0.0,504.016,42.713,0.0,0.0,3.407,0.967,0.0
2026,GB-WR2-JaydenReed,Jayden Reed,GB,WR,17,0.0,0.0,487.341,41.3,0.0,0.0,3.369,0.966,0.0
2026,GB-TE2-LukeMusgrave,Luke Musgrave,GB,TE,17,0.0,0.0,487.341,41.3,0.0,0.0,3.706,0.975,0.0
2026,BAL-TE2-DurhamSmythe,Durham Smythe,BAL,TE,17,0.0,0.0,486.359,41.217,0.0,0.0,4.391,0.988,0.0
2026,BAL-WR2-RashodBateman,Rashod Bateman,BAL,WR,17,0.0,0.0,486.359,41.217,0.0,0.0,3.992,0.982,0.0
2026,NE-WR2-RomeoDoubs,Romeo Doubs,NE,WR,17,0.0,0.0,482.061,40.853,0.0,0.0,3.34,0.965,0.0
2026,ATL-TE2-AustinHooper,Austin Hooper,ATL,TE,17,0.0,0.0,481.384,40.795,0.0,0.0,3.699,0.975,0.0
2026,ATL-WR2-JahanDotson,Jahan Dotson,ATL,WR,17,0.0,0.0,481.384,40.795,0.0,0.0,3.363,0.965,0.0
2026,MIA-WR2-JalenTolbert,Jalen Tolbert,MIA,WR,17,0.0,0.0,480.958,40.759,0.0,0.0,3.413,0.967,0.0
2026,LV-WR2-JalenNailor,Jalen Nailor,LV,WR,17,0.0,0.0,474.713,40.23,0.0,0.0,3.263,0.962,0.0
2026,LV-TE2-MichaelMayer,Michael Mayer,LV,TE,17,0.0,0.0,474.713,40.23,0.0,0.0,3.589,0.972,0.0
2026,MIN-WR2-JordanAddison,Jordan Addison,MIN,WR,17,0.0,0.0,467.609,39.628,0.0,0.0,3.373,0.966,0.0
2026,MIN-TE2-JoshOliver,Josh Oliver,MIN,TE,17,0.0,0.0,467.609,39.628,0.0,0.0,3.71,0.976,0.0
2026,NO-WR2-JordynTyson,Jordyn Tyson,NO,WR,17,0.0,0.0,465.732,39.469,0.0,0.0,3.127,0.956,0.0
2026,CAR-TE2-Ja'TavionSanders,Ja'Tavion Sanders,CAR,TE,17,0.0,0.0,460.205,39.0,0.0,0.0,3.512,0.97,0.0
2026,CAR-WR2-JalenCoker,Jalen Coker,CAR,WR,17,0.0,0.0,460.205,39.0,0.0,0.0,3.193,0.959,0.0
2026,NYJ-WR2-AdonaiMitchell,Adonai Mitchell,NYJ,WR,17,0.0,0.0,440.857,37.361,0.0,0.0,3.146,0.957,0.0
2026,NYJ-TE2-MasonTaylor,Mason Taylor,NYJ,TE,17,0.0,0.0,440.857,37.361,0.0,0.0,3.461,0.969,0.0
2026,JAX-TE2-NateBoerkircher,Nate Boerkircher,JAX,TE,17,0.0,0.0,437.313,37.06,0.0,0.0,3.229,0.96,0.0
2026,WAS-TE2-JohnBates,John Bates,WAS,TE,17,0.0,0.0,431.641,36.58,0.0,0.0,3.546,0.971,0.0
2026,CLE-WR2-KCConcepcion,KC Concepcion,CLE,WR,17,0.0,0.0,424.535,35.978,0.0,0.0,2.944,0.947,0.0
2026,KC-RB2-EmmettJohnson,Emmett Johnson,KC,RB,17,0.0,282.387,126.59,15.438,0.0,2.063,1.965,0.982,0.0
2026,SEA-RB3-GeorgeHolani,George Holani,SEA,RB,17,0.0,271.177,121.603,14.83,0.0,2.045,1.995,0.982,0.0
2026,CIN-WR3-AndreiIosivas,Andrei Iosivas,CIN,WR,17,0.0,0.0,386.35,32.742,0.0,0.0,2.242,0.894,0.0
2026,CIN-TE3-ErickAllJr.,Erick All Jr.,CIN,TE,17,0.0,0.0,386.35,32.742,0.0,0.0,2.466,0.915,0.0
2026,PHI-WR2-MakaiLemon,Makai Lemon,PHI,WR,17,0.0,0.0,383.54,32.503,0.0,0.0,2.775,0.938,0.0
2026,BUF-RB3-TyJohnson,Ty Johnson,BUF,RB,17,0.0,273.725,108.153,13.189,0.0,2.095,1.739,0.978,0.0
2026,NE-TE2-EliRaridon,Eli Raridon,NE,TE,17,0.0,0.0,379.977,32.201,0.0,0.0,2.896,0.945,0.0
2026,MIA-TE2-WillKacmarek,Will Kacmarek,MIA,TE,17,0.0,0.0,379.108,32.128,0.0,0.0,2.959,0.948,0.0
2026,CHI-RB3-RoschonJohnson,Roschon Johnson,CHI,RB,17,0.0,254.844,115.561,14.093,0.0,1.849,1.79,0.974,0.0
2026,LA-RB3-RonnieRivers,Ronnie Rivers,LA,RB,17,0.0,230.961,137.583,16.778,0.0,1.826,1.962,0.977,0.0
2026,KC-RB3-EmariDemercado,Emari Demercado,KC,RB,17,0.0,232.005,135.206,16.489,0.0,1.695,2.041,0.976,0.0
2026,LA-WR3-JordanWhittington,Jordan Whittington,LA,WR,17,0.0,0.0,366.888,31.092,0.0,0.0,2.242,0.894,0.0
2026,LA-TE3-TerranceFerguson,Terrance Ferguson,LA,TE,17,0.0,0.0,366.888,31.092,0.0,0.0,2.466,0.915,0.0
2026,DAL-RB3-MalikDavis,Malik Davis,DAL,RB,17,0.0,230.556,135.754,16.555,0.0,1.75,1.962,0.976,0.0
2026,DAL-TE3-LukeSchoonmaker,Luke Schoonmaker,DAL,TE,17,0.0,0.0,362.01,30.679,0.0,0.0,2.466,0.915,0.0
2026,DAL-WR3-RyanFlournoy,Ryan Flournoy,DAL,WR,17,0.0,0.0,362.01,30.679,0.0,0.0,2.242,0.894,0.0
2026,BAL-RB3-RasheenAli,Rasheen Ali,BAL,RB,17,0.0,257.618,104.22,12.71,0.0,2.041,1.996,0.982,0.0
2026,KC-TE3-JaredWiley,Jared Wiley,KC,TE,17,0.0,0.0,360.551,30.555,0.0,0.0,2.566,0.923,0.0
2026,KC-WR3-TyquanThornton,Tyquan Thornton,KC,WR,17,0.0,0.0,360.551,30.555,0.0,0.0,2.332,0.903,0.0
2026,NYG-RB3-DevinSingletary,Devin Singletary,NYG,RB,17,0.0,250.028,108.384,13.218,0.0,1.759,1.767,0.971,0.0
2026,PHI-TE2-EliStowers,Eli Stowers,PHI,TE,17,0.0,0.0,356.905,30.246,0.0,0.0,2.841,0.942,0.0
2026,JAX-RB3-LeQuintAllenJr.,LeQuint Allen Jr.,JAX,RB,17,0.0,236.937,118.886,14.498,0.0,1.73,1.862,0.972,0.0
2026,DEN-WR3-TroyFranklin,Troy Franklin,DEN,WR,17,0.0,0.0,355.429,30.121,0.0,0.0,2.327,0.902,0.0
2026,GB-RB3-ChrisBrooks,Chris Brooks,GB,RB,17,0.0,248.914,104.43,12.735,0.0,1.898,1.684,0.972,0.0
2026,NE-RB3-LanLarison,Lan Larison,NE,RB,17,0.0,245.391,103.299,12.597,0.0,1.832,1.67,0.97,0.0
2026,DET-RB3-SioneVaki,Sione Vaki,DET,RB,17,0.0,222.907,124.698,15.207,0.0,1.699,1.93,0.973,0.0
2026,TB-RB3-SeanTucker,Sean Tucker,TB,RB,17,0.0,233.111,110.861,13.52,0.0,1.668,1.758,0.967,0.0
2026,HOU-RB3-JawharJordan,Jawhar Jordan,HOU,RB,17,0.0,227.846,113.669,13.862,0.0,1.606,1.794,0.967,0.0
2026,WAS-WR2-AntonioWilliams,Antonio Williams,WAS,WR,17,0.0,0.0,340.234,28.833,0.0,0.0,2.541,0.921,0.0
2026,PHI-RB3-WillShipley,Will Shipley,PHI,RB,17,0.0,242.462,97.026,11.832,0.0,1.792,1.638,0.968,0.0
2026,ATL-RB3-TylerGoodson,Tyler Goodson,ATL,RB,17,0.0,234.352,103.154,12.58,0.0,1.693,1.682,0.966,0.0
2026,ARI-TE3-ElijahHiggins,Elijah Higgins,ARI,TE,17,0.0,0.0,334.267,28.328,0.0,0.0,2.268,0.896,0.0
2026,ARI-WR3-KendrickBourne,Kendrick Bourne,ARI,WR,17,0.0,0.0,334.267,28.328,0.0,0.0,2.062,0.873,0.0
2026,LAC-RB3-KeatonMitchell,Keaton Mitchell,LAC,RB,17,0.0,215.042,118.103,14.403,0.0,1.471,1.827,0.963,0.0
2026,DET-WR3-IsaacTeSlaa,Isaac TeSlaa,DET,WR,17,0.0,0.0,332.527,28.18,0.0,0.0,2.206,0.89,0.0
2026,DET-TE3-TylerConklin,Tyler Conklin,DET,TE,17,0.0,0.0,332.527,28.18,0.0,0.0,2.426,0.912,0.0
2026,CIN-RB3-TahjBrooks,Tahj Brooks,CIN,RB,17,0.0,181.537,144.881,17.668,0.0,1.318,1.962,0.962,0.0
2026,NO-RB3-DevinNeal,Devin Neal,NO,RB,17,0.0,207.203,117.819,14.368,0.0,1.408,1.846,0.961,0.0
2026,SEA-WR3-CooperKupp,Cooper Kupp,SEA,WR,17,0.0,0.0,324.276,27.481,0.0,0.0,2.28,0.898,0.0
2026,SEA-TE3-EricSaubert,Eric Saubert,SEA,TE,17,0.0,0.0,324.276,27.481,0.0,0.0,2.508,0.919,0.0
2026,ARI-RB3-JamesConner,James Conner,ARI,RB,17,0.0,192.982,125.35,15.287,0.0,1.316,1.804,0.956,0.0
2026,CAR-RB3-TrevorEtienne,Trevor Etienne,CAR,RB,17,0.0,218.434,98.615,12.026,0.0,1.505,1.596,0.955,0.0
2026,JAX-WR3-ParkerWashington,Parker Washington,JAX,WR,17,0.0,0.0,317.029,26.867,0.0,0.0,2.128,0.881,0.0
2026,IND-WR3-AshtonDulin,Ashton Dulin,IND,WR,17,0.0,0.0,315.452,26.733,0.0,0.0,2.13,0.881,0.0
2026,IND-TE3-DrewOgletree,Drew Ogletree,IND,TE,17,0.0,0.0,315.452,26.733,0.0,0.0,2.343,0.904,0.0
2026,LAC-TE3-CharlieKolar,Charlie Kolar,LAC,TE,17,0.0,0.0,314.942,26.69,0.0,0.0,2.296,0.899,0.0
2026,LAC-WR3-Tre'Harris,Tre' Harris,LAC,WR,17,0.0,0.0,314.942,26.69,0.0,0.0,2.087,0.876,0.0
2026,NO-WR3-DevaughnVele,Devaughn Vele,NO,WR,17,0.0,0.0,314.184,26.626,0.0,0.0,2.109,0.879,0.0
2026,CLE-TE2-JoeRoyer,Joe Royer,CLE,TE,17,0.0,0.0,313.979,26.608,0.0,0.0,2.395,0.909,0.0
2026,NYJ-RB3-IsaiahDavis,Isaiah Davis,NYJ,RB,17,0.0,217.777,94.469,11.521,0.0,1.428,1.573,0.95,0.0
2026,TEN-WR3-CalvinRidley,Calvin Ridley,TEN,WR,17,0.0,0.0,311.041,26.359,0.0,0.0,2.121,0.88,0.0
2026,TEN-TE3-KylenGranson,Kylen Granson,TEN,TE,17,0.0,0.0,311.041,26.359,0.0,0.0,2.334,0.903,0.0
2026,CLE-RB3-RaheimSanders,Raheim Sanders,CLE,RB,17,0.0,202.769,107.397,13.097,0.0,1.328,1.738,0.953,0.0
2026,MIA-RB3-OllieGordonII,Ollie Gordon II,MIA,RB,17,0.0,205.813,103.062,12.569,0.0,1.437,1.706,0.957,0.0
2026,CHI-WR3-KalifRaymond,Kalif Raymond,CHI,WR,17,0.0,0.0,308.161,26.115,0.0,0.0,2.046,0.871,0.0
2026,SF-WR3-ChristianKirk,Christian Kirk,SF,WR,17,0.0,0.0,306.291,25.957,0.0,0.0,2.066,0.873,0.0
2026,SF-TE3-LukeFarrell,Luke Farrell,SF,TE,17,0.0,0.0,306.291,25.957,0.0,0.0,2.272,0.897,0.0
2026,PIT-RB3-KalebJohnson,Kaleb Johnson,PIT,RB,17,0.0,197.867,108.003,13.171,0.0,1.401,1.703,0.955,0.0
2026,HOU-TE3-BrevinJordan,Brevin Jordan,HOU,TE,17,0.0,0.0,303.117,25.688,0.0,0.0,2.255,0.895,0.0
2026,HOU-WR3-JaylinNoel,Jaylin Noel,HOU,WR,17,0.0,0.0,303.117,25.688,0.0,0.0,2.05,0.871,0.0
2026,TB-WR3-JalenMcMillan,Jalen McMillan,TB,WR,17,0.0,0.0,295.629,25.053,0.0,0.0,2.009,0.866,0.0
2026,TB-TE3-KoKieft,Ko Kieft,TB,TE,17,0.0,0.0,295.629,25.053,0.0,0.0,2.21,0.89,0.0
2026,NYG-WR3-DarnellMooney,Darnell Mooney,NYG,WR,17,0.0,0.0,289.024,24.494,0.0,0.0,2.019,0.867,0.0
2026,BUF-TE3-JacksonHawes,Jackson Hawes,BUF,TE,17,0.0,0.0,288.407,24.441,0.0,0.0,2.186,0.888,0.0
2026,BUF-WR3-JoshuaPalmer,Joshua Palmer,BUF,WR,17,0.0,0.0,288.407,24.441,0.0,0.0,1.988,0.863,0.0
2026,PIT-TE3-RobertTonyan,Robert Tonyan,PIT,TE,17,0.0,0.0,288.009,24.408,0.0,0.0,2.141,0.883,0.0
2026,PIT-WR3-RomanWilson,Roman Wilson,PIT,WR,17,0.0,0.0,288.009,24.408,0.0,0.0,1.947,0.857,0.0
2026,CLE-TE3-JackStoll,Jack Stoll,CLE,TE,17,0.0,0.0,286.392,24.271,0.0,0.0,2.185,0.887,0.0
2026,GB-TE3-JoshWhyle,Josh Whyle,GB,TE,17,0.0,0.0,278.481,23.6,0.0,0.0,2.118,0.88,0.0
2026,GB-WR3-MatthewGolden,Matthew Golden,GB,WR,17,0.0,0.0,278.481,23.6,0.0,0.0,1.925,0.854,0.0
2026,BAL-WR3-DevontezWalker,Devontez Walker,BAL,WR,17,0.0,0.0,277.919,23.552,0.0,0.0,2.281,0.898,0.0
2026,NE-TE3-CJDippre,CJ Dippre,NE,TE,17,0.0,0.0,275.463,23.344,0.0,0.0,2.099,0.877,0.0
2026,NE-WR3-KayshonBoutte,Kayshon Boutte,NE,WR,17,0.0,0.0,275.463,23.344,0.0,0.0,1.908,0.852,0.0
2026,ATL-TE3-CharlieWoerner,Charlie Woerner,ATL,TE,17,0.0,0.0,275.076,23.312,0.0,0.0,2.114,0.879,0.0
2026,ATL-WR3-OlamideZaccheaus,Olamide Zaccheaus,ATL,WR,17,0.0,0.0,275.076,23.312,0.0,0.0,1.922,0.854,0.0
2026,MIA-TE3-SeydouTraore,Seydou Traore,MIA,TE,17,0.0,0.0,274.833,23.291,0.0,0.0,2.145,0.883,0.0
2026,MIA-WR3-TutuAtwell,Tutu Atwell,MIA,WR,17,0.0,0.0,274.833,23.291,0.0,0.0,1.95,0.858,0.0
2026,LV-RB3-DylanLaube,Dylan Laube,LV,RB,17,0.0,171.342,101.724,12.405,0.0,1.1,1.632,0.935,0.0
2026,LV-TE3-IanThomas,Ian Thomas,LV,TE,17,0.0,0.0,271.265,22.989,0.0,0.0,2.051,0.871,0.0
2026,LV-WR3-JackBech,Jack Bech,LV,WR,17,0.0,0.0,271.265,22.989,0.0,0.0,1.865,0.845,0.0
2026,MIN-TE3-BenYurosek,Ben Yurosek,MIN,TE,17,0.0,0.0,267.205,22.645,0.0,0.0,2.12,0.88,0.0
2026,MIN-WR3-JauanJennings,Jauan Jennings,MIN,WR,17,0.0,0.0,267.205,22.645,0.0,0.0,1.927,0.854,0.0
2026,CAR-TE3-MitchellEvans,Mitchell Evans,CAR,TE,17,0.0,0.0,262.974,22.286,0.0,0.0,2.007,0.866,0.0
2026,CAR-WR3-XavierLegette,Xavier Legette,CAR,WR,17,0.0,0.0,262.974,22.286,0.0,0.0,1.824,0.839,0.0
2026,PHI-WR3-DontayvionWicks,Dontayvion Wicks,PHI,WR,17,0.0,0.0,258.737,21.927,0.0,0.0,1.872,0.846,0.0
2026,PHI-TE3-JohnnyMundt,Johnny Mundt,PHI,TE,17,0.0,0.0,258.737,21.927,0.0,0.0,2.06,0.872,0.0
2026,SF-RB3-KaelonBlack,Kaelon Black,SF,RB,17,0.0,171.557,80.401,9.805,0.0,1.284,1.265,0.922,0.0
2026,NYJ-TE3-JeremyRuckert,Jeremy Ruckert,NYJ,TE,17,0.0,0.0,251.918,21.349,0.0,0.0,1.978,0.862,0.0
2026,NO-TE3-OscarDelp,Oscar Delp,NO,TE,17,0.0,0.0,247.651,20.987,0.0,0.0,1.829,0.839,0.0
2026,WAS-TE3-BenSinnott,Ben Sinnott,WAS,TE,17,0.0,0.0,246.652,20.903,0.0,0.0,2.026,0.868,0.0
2026,WAS-WR3-LukeMcCaffrey,Luke McCaffrey,WAS,WR,17,0.0,0.0,246.652,20.903,0.0,0.0,1.842,0.841,0.0
2026,CHI-TE3-SamRoush,Sam Roush,CHI,TE,17,0.0,0.0,242.904,20.585,0.0,0.0,1.774,0.83,0.0
2026,CLE-WR3-DenzelBoston,Denzel Boston,CLE,WR,17,0.0,0.0,225.745,19.131,0.0,0.0,1.566,0.791,0.0
2026,DEN-TE3-JustinJoly,Justin Joly,DEN,TE,17,0.0,0.0,222.666,18.87,0.0,0.0,1.604,0.799,0.0
2026,NYJ-WR3-OmarCooperJr.,Omar Cooper Jr.,NYJ,WR,17,0.0,0.0,213.39,18.084,0.0,0.0,1.523,0.782,0.0
2026,LA-QB2-TySimpson,Ty Simpson,LA,QB,17,173.651,34.871,0.0,0.0,1.357,0.991,0.0,0.629,0.458
2026,DEN-RB3-JonahColeman,Jonah Coleman,DEN,RB,17,0.0,131.643,74.875,9.131,0.0,0.974,1.144,0.88,0.0
2026,SEA-QB2-DrewLock,Drew Lock,SEA,QB,17,154.319,45.196,0.0,0.0,1.377,1.225,0.0,0.706,0.423
2026,IND-RB3-SethMcGowan,Seth McGowan,IND,RB,17,0.0,132.949,66.454,8.104,0.0,1.004,1.047,0.871,0.0
2026,WAS-RB3-KaytronAllen,Kaytron Allen,WAS,RB,17,0.0,147.021,51.96,6.337,0.0,1.088,0.905,0.864,0.0
2026,KC-QB2-JustinFields,Justin Fields,KC,QB,17,160.072,38.668,0.0,0.0,1.3,1.015,0.0,0.638,0.441
2026,JAX-TE3-TannerKoziol,Tanner Koziol,JAX,TE,17,0.0,0.0,198.609,16.831,0.0,0.0,1.467,0.769,0.0
2026,DEN-QB2-JarrettStidham,Jarrett Stidham,DEN,QB,17,158.346,39.056,0.0,0.0,1.317,1.038,0.0,0.646,0.431
2026,CIN-QB2-JoeFlacco,Joe Flacco,CIN,QB,17,161.954,30.256,0.0,0.0,1.202,0.789,0.0,0.546,0.446
2026,DET-QB2-TeddyBridgewater,Teddy Bridgewater,DET,QB,17,152.753,37.151,0.0,0.0,1.296,1.017,0.0,0.638,0.415
2026,DAL-QB2-JoeMiltonIII,Joe Milton III,DAL,QB,17,150.29,38.426,0.0,0.0,1.191,1.048,0.0,0.649,0.405
2026,LA-QB3-StetsonBennettIV,Stetson Bennett IV,LA,QB,17,147.324,38.494,0.0,0.0,1.152,1.093,0.0,0.665,0.389
2026,JAX-QB2-NickMullens,Nick Mullens,JAX,QB,17,143.821,39.489,0.0,0.0,1.245,1.036,0.0,0.645,0.396
2026,HOU-QB2-DavisMills,Davis Mills,HOU,QB,17,145.093,37.974,0.0,0.0,1.256,0.962,0.0,0.618,0.41
2026,LAC-QB2-TreyLance,Trey Lance,LAC,QB,17,145.005,35.84,0.0,0.0,1.229,0.881,0.0,0.586,0.413
2026,BUF-QB2-KyleAllen,Kyle Allen,BUF,QB,17,134.913,45.621,0.0,0.0,1.189,1.255,0.0,0.715,0.36
2026,IND-QB2-AnthonyRichardsonSr.,Anthony Richardson Sr.,IND,QB,17,140.506,39.444,0.0,0.0,1.201,1.071,0.0,0.657,0.377
2026,NO-QB2-SpencerRattler,Spencer Rattler,NO,QB,17,144.339,34.534,0.0,0.0,1.248,0.843,0.0,0.57,0.416
2026,DEN-QB3-SamEhlinger,Sam Ehlinger,DEN,QB,17,139.799,39.056,0.0,0.0,1.163,1.038,0.0,0.646,0.38
2026,CHI-QB2-TysonBagent,Tyson Bagent,CHI,QB,17,136.102,42.474,0.0,0.0,1.159,1.107,0.0,0.67,0.373
2026,SEA-QB3-JalenMilroe,Jalen Milroe,SEA,QB,17,129.543,45.196,0.0,0.0,1.156,1.225,0.0,0.706,0.355
2026,SF-QB2-MacJones,Mac Jones,SF,QB,17,133.473,40.847,0.0,0.0,1.143,1.099,0.0,0.667,0.36
2026,CIN-QB3-JoshJohnson,Josh Johnson,CIN,QB,17,144.035,30.256,0.0,0.0,1.069,0.789,0.0,0.546,0.397
2026,ARI-QB2-GardnerMinshewII,Gardner Minshew II,ARI,QB,17,142.011,32.164,0.0,0.0,1.106,0.788,0.0,0.545,0.4
2026,BAL-TE3-MatthewHibner,Matthew Hibner,BAL,TE,17,0.0,0.0,174.108,14.755,0.0,0.0,1.572,0.792,0.0
2026,TB-QB2-JakeBrowning,Jake Browning,TB,QB,17,133.992,38.852,0.0,0.0,1.165,0.999,0.0,0.632,0.372
2026,TEN-RB3-NicholasSingleton,Nicholas Singleton,TEN,RB,17,0.0,105.177,65.524,7.991,0.0,0.698,1.043,0.825,0.0
2026,KC-QB3-GarrettNussmeier,Garrett Nussmeier,KC,QB,17,142.093,26.954,0.0,0.0,1.154,0.708,0.0,0.507,0.391
2026,DAL-QB3-SamHowell,Sam Howell,DAL,QB,17,130.038,38.426,0.0,0.0,1.03,1.048,0.0,0.649,0.35
2026,MIN-RB3-DemondClaiborne,Demond Claiborne,MIN,RB,17,0.0,111.406,56.29,6.865,0.0,0.735,0.947,0.814,0.0
2026,BAL-QB2-TylerHuntley,Tyler Huntley,BAL,QB,17,124.561,42.936,0.0,0.0,1.313,1.222,0.0,0.705,0.344
2026,HOU-QB3-GrahamMertz,Graham Mertz,HOU,QB,17,128.367,37.974,0.0,0.0,1.111,0.962,0.0,0.618,0.363
2026,ATL-QB2-MichaelPenixJr.,Michael Penix Jr.,ATL,QB,17,126.944,39.059,0.0,0.0,1.135,1.014,0.0,0.637,0.355
2026,NE-QB2-TommyDeVito,Tommy DeVito,NE,QB,17,123.985,40.899,0.0,0.0,1.103,1.097,0.0,0.666,0.339
2026,DET-QB3-LukeAltmyer,Luke Altmyer,DET,QB,17,138.878,25.897,0.0,0.0,1.178,0.709,0.0,0.508,0.378
2026,PIT-QB2-MasonRudolph,Mason Rudolph,PIT,QB,17,129.578,32.978,0.0,0.0,1.12,0.839,0.0,0.568,0.361
2026,IND-QB3-RileyLeonard,Riley Leonard,IND,QB,17,122.837,39.444,0.0,0.0,1.05,1.071,0.0,0.657,0.33
2026,LAC-QB3-DJUiagalelei,DJ Uiagalelei,LAC,QB,17,125.593,35.84,0.0,0.0,1.065,0.881,0.0,0.586,0.357
2026,GB-QB2-TyrodTaylor,Tyrod Taylor,GB,QB,17,119.627,41.486,0.0,0.0,1.058,1.137,0.0,0.679,0.32
2026,TEN-QB2-MitchellTrubisky,Mitchell Trubisky,TEN,QB,17,129.363,31.204,0.0,0.0,1.122,0.744,0.0,0.525,0.375
2026,NYG-QB2-JameisWinston,Jameis Winston,NYG,QB,17,117.938,41.671,0.0,0.0,1.066,1.053,0.0,0.651,0.332
2026,JAX-QB3-CarterBradley,Carter Bradley,JAX,QB,17,119.54,39.489,0.0,0.0,1.035,1.036,0.0,0.645,0.329
2026,BUF-QB3-ShaneBuechele,Shane Buechele,BUF,QB,17,112.976,45.621,0.0,0.0,0.996,1.255,0.0,0.715,0.302
2026,PHI-QB2-AndyDalton,Andy Dalton,PHI,QB,17,118.023,40.41,0.0,0.0,1.102,1.073,0.0,0.658,0.326
2026,CLE-QB2-ShedeurSanders,Shedeur Sanders,CLE,QB,17,124.636,33.795,0.0,0.0,1.124,0.796,0.0,0.549,0.367
2026,MIN-QB2-J.J.McCarthy,J.J. McCarthy,MIN,QB,17,124.864,33.053,0.0,0.0,1.14,0.784,0.0,0.543,0.366
2026,NO-QB3-ZachWilson,Zach Wilson,NO,QB,17,123.219,34.534,0.0,0.0,1.066,0.843,0.0,0.57,0.355
2026,LV-QB2-FernandoMendoza,Fernando Mendoza,LV,QB,17,131.144,25.869,0.0,0.0,1.153,0.597,0.0,0.449,0.387
2026,CHI-QB3-CaseKeenum,Case Keenum,CHI,QB,17,113.53,42.474,0.0,0.0,0.966,1.107,0.0,0.67,0.311
2026,SF-QB3-KurtisRourke,Kurtis Rourke,SF,QB,17,115.078,40.847,0.0,0.0,0.986,1.099,0.0,0.667,0.31
2026,CAR-QB2-KennyPickett,Kenny Pickett,CAR,QB,17,118.866,36.406,0.0,0.0,1.055,0.902,0.0,0.594,0.337
2026,TB-QB3-ConnorBazelak,Connor Bazelak,TB,QB,17,114.065,38.852,0.0,0.0,0.991,0.999,0.0,0.632,0.317
2026,MIA-QB2-QuinnEwers,Quinn Ewers,MIA,QB,17,115.562,34.302,0.0,0.0,1.053,0.861,0.0,0.577,0.327
2026,ARI-QB3-CarsonBeck,Carson Beck,ARI,QB,17,125.756,22.42,0.0,0.0,0.979,0.55,0.0,0.423,0.354
2026,CLE-QB3-DillonGabriel,Dillon Gabriel,CLE,QB,17,113.117,33.795,0.0,0.0,1.02,0.796,0.0,0.549,0.334
2026,GB-QB3-KyleMcCord,Kyle McCord,GB,QB,17,105.392,41.486,0.0,0.0,0.932,1.137,0.0,0.679,0.282
2026,TEN-QB3-WillLevis,Will Levis,TEN,QB,17,115.493,31.204,0.0,0.0,1.002,0.744,0.0,0.525,0.335
2026,PIT-QB3-WillHoward,Will Howard,PIT,QB,17,110.782,32.978,0.0,0.0,0.958,0.839,0.0,0.568,0.308
2026,PHI-QB3-TannerMcKee,Tanner McKee,PHI,QB,17,102.889,40.41,0.0,0.0,0.961,1.073,0.0,0.658,0.285
2026,MIN-QB3-CarsonWentz,Carson Wentz,MIN,QB,17,110.018,33.053,0.0,0.0,1.005,0.784,0.0,0.543,0.322
2026,NYG-QB3-BrandonAllen,Brandon Allen,NYG,QB,17,101.3,41.671,0.0,0.0,0.916,1.053,0.0,0.651,0.285
2026,WAS-QB2-MarcusMariota,Marcus Mariota,WAS,QB,17,97.274,43.619,0.0,0.0,0.925,1.16,0.0,0.686,0.268
2026,BAL-QB3-JoeFagnano,Joe Fagnano,BAL,QB,17,109.461,29.929,0.0,0.0,1.154,0.852,0.0,0.573,0.303
2026,ATL-QB3-JackStrand,Jack Strand,ATL,QB,17,111.282,27.226,0.0,0.0,0.995,0.707,0.0,0.507,0.311
2026,NE-QB3-BehrenMorton,Behren Morton,NE,QB,17,109.402,28.509,0.0,0.0,0.973,0.765,0.0,0.535,0.299
2026,NYJ-QB2-CadeKlubnik,Cade Klubnik,NYJ,QB,17,109.202,25.301,0.0,0.0,1.004,0.596,0.0,0.449,0.321
2026,LV-QB3-AidanO'Connell,Aidan O'Connell,LV,QB,17,105.325,28.557,0.0,0.0,0.926,0.659,0.0,0.483,0.311
2026,MIA-QB3-CamMiller,Cam Miller,MIA,QB,17,98.964,34.302,0.0,0.0,0.902,0.861,0.0,0.577,0.28
2026,NYJ-QB3-BradyCook,Brady Cook,NYJ,QB,17,93.549,36.296,0.0,0.0,0.86,0.855,0.0,0.575,0.275
